,attraction_name,category,rating,reviews,categories,address,city
6223,Vahdat Park,Park,4.1,224,"Park, Tourist attraction","Vahdat Park, 7JMH+MJX Jalaliyeh, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6224,Malek Abad Garden,Garden,4,203,"Garden, Tourist attraction","Razavi Khorasan Province, Mashhad, District 9, Malek Abad Blvd, 8H22+C8V Malek Abad Garden, Iran",Mashhad
6225,Khorshid Park,Park,4.4,199,"Park, Tourist attraction","Razavi Khorasan Province, Mashhad, Ab o Bargh Mountain Stairs, 8F5M+2V3 Khorshid Park, Iran",Mashhad
6226,Khajeh Abasalt Shrine,Shrine,4.4,195,"Shrine, Tourist attraction","Mashhad, stn khrsn rDwy, mshhd, 5 khylwmtry jdh, bh frymn, Khajeh Abasalt Shrine, Iran",Mashhad
6227,Kuh Sangi,Terrain,4.3,191,Terrain,"Kuh Sangi, Mashhad, Iran",Mashhad
6228,Mirza Kouchak Khan Park,Park,4.1,189,"Park, Tourist attraction","Mirza Kouchak Khan Park, 7JG7+WG8, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6229,Koohshar Park,Park,4.1,118,Park,"Mashhad, stn khrsn rDwy, mshhd, blwr nmz,, 7H4G+MRW Koohshar Park, Iran",Mashhad
6230,Naqqareh Khaneh,Tourist attraction,4.7,117,Tourist attraction,"Naqqareh Khaneh, 7JQ8+7H4 District Samen, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6231,Golha Park,Park,4.1,115,"Park, Tourist attraction","Razavi Khorasan Province, Mashhad, blwr dnshjw, 8GH3+XMC Golha Park, Iran",Mashhad
6232,Barq (Basij) Square,Tourist attraction,3.9,114,Tourist attraction,"Khorasan, Mashhad, Bahar Ave, 7JF3+C9J Barq (Basij) Square, Iran",Mashhad
6233,Bagh Melli Park,Park,4.3,112,"Park, Tourist attraction","Bagh Melli Park, 7HQX+RWC, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6234,Gonbad Kheshti,Historical place,4.1,108,"Historical place, Mosque, Tourist attraction","Gonbad Kheshti, 7JRC+797, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6235,abshr rtkhnd,Tourist attraction,4.4,104,Tourist attraction,"Razavi Khorasan Province, Bagh Kand, Unnamed Road, RQ5C+85F abshr rtkhnd, Iran",Mashhad
6236,Chehel Bazeh Park,Park,4.6,100,"Park, Tourist attraction","Chehel Bazeh Park, 8FV9+XG8 District 11, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6237,Ivan Gold,Tourist attraction,4.9,98,Tourist attraction,"Razavi Khorasan Province, Mashhad, District Samen, rDwy SHn nqlb, 7JQ8+78V Ivan Gold, Iran",Mashhad
6238,Basij Park,Park,3.9,90,"Park, Tourist attraction","Razavi Khorasan Province, Mashhad, Kuy-e-Tollab, glshhr shfy`y 23, Hemmat Expy, Basij Park, Iran",Mashhad
6239,Martyrs' Square,Tourist attraction,4.1,84,"Tourist attraction, City Hall, Plaza","Martyrs' Square, 7JX4+59X, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6240,Tomb of Pir Palandouz,Pilgrimage place,4.6,62,"Pilgrimage place, Cemetery, Tourist attraction","Tomb of Pir Palandouz, 7JP9+MPP District Samen, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6241,Behesht Park,Park,4.4,59,"Park, Tourist attraction","Razavi Khorasan Province, Mashhad, Mofatteh Blvd, 7MR2+MQ5 Behesht Park, Iran",Mashhad
6242,Banafsheh Park,Park,4.5,48,"Park, Tourist attraction","Razavi Khorasan Province, Mashhad, Banafsheh 8, No. 38, Banafsheh Park, Iran",Mashhad
6243,Parizad Historical School,Tourist attraction,4.7,40,"Tourist attraction, Religious school","Razavi Khorasan Province, Mashhad, District Samen, bst shykh bhldyn, 7JQ8+73P Parizad Historical School, Iran",Mashhad
6244,Baba Ghodrat Park,Park,3.6,40,"Park, Tourist attraction","Baba Ghodrat Park, 6JX8+Q56, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6245,Quran Museum,Museum,4.6,36,"Museum, Tourist attraction","Quran Museum, 7JP8+JGQ District Samen, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6246,Pardis Park,Park,4,33,"Park, Tourist attraction","Pardis Park, 8HRR+3Q3 Shahrak-e-Nan-e-Razvi, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6247,Haftado dotan Mosque,Mosque,3.9,27,"Mosque, Tourist attraction","Razavi Khorasan Province, Mashhad, District Samen, Bazaar Sarshoor, 7JQ6+5CV Haftado dotan Mosque, Iran",Mashhad
6248,72 tan mosque,Mosque,4.1,25,"Mosque, Tourist attraction","72 tan mosque, 8JGG+F44 Kuy-e-Atash Neshani, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6249,abshr khwhsngy,Tourist attraction,4.4,21,Tourist attraction,"abshr khwhsngy, 7HJ6+74H, Mashhad, Iran",Mashhad
6250,Mellat Park Lake,Tourist attraction,4.8,17,Tourist attraction,"Mashhad, 8G9R+V37, mshhd, stn khrsn rDwy,,, Mellat Park Lake, Iran",Mashhad
6251,Butterflies Cave,Tourist attraction,4.2,16,Tourist attraction,"Razavi Khorasan Province, Mashhad, Unnamed Road, 7G7M+HMH Butterflies Cave, Iran",Mashhad
6252,The first waterfall of Kooh Park,Tourist attraction,4.1,14,Tourist attraction,"District 9, Mashhad, khwhprkh mshhd . ykh khylwmtr b`d z wrwdy ; smt, chp, 7FMW+4GC The first waterfall of Kooh Park, Iran",Mashhad
6253,bG ndry,Museum,4.5,11,Museum,"Mashhad, chhrrh shhd, 7JV6+V3P bG ndry, Iran",Mashhad
6254,Tomb of Colonel Mohammad Taghi Pesyan,Tourist attraction,4.9,11,Tourist attraction,"Tomb of Colonel Mohammad Taghi Pesyan, 7JW6+48H, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6255,Ab Square,Tourist attraction,4.4,10,Tourist attraction,"Ab Square, 7JM7+H2Q District Samen, Mashhad, Iran",Mashhad
6256,khnh shtr mshhd,Tourist attraction,4.5,2,Tourist attraction,"khnh shtr mshhd, 7FWC+QHP, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6257,bm khwhsngy,Tourist attraction,4.5,2,Tourist attraction,"bm khwhsngy, 7HJ6+74H, Mashhad, Iran",Mashhad
6258,strHtgh msfr,Tourist attraction,4,2,Tourist attraction,"Mashhad, Quchan Rd, 4F2V+42V strHtgh msfr, Iran",Mashhad
6259,mshhd myqn,Tourist attraction,5,1,Tourist attraction,"mshhd myqn, 6M5V+Q93, Mashhad-e Miqan, Markazi Province, Iran",Mashhad
6260,abnmy bzrg prkh mlt,Tourist attraction,4,1,Tourist attraction,"abnmy bzrg prkh mlt, 8G9P+Q92 District 11, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6261,gyswm,Tourist attraction,5,1,Tourist attraction,"gyswm, 7JW4+VMP, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6262,drychh bwstn brkht,Tourist attraction,4,1,Tourist attraction,"drychh bwstn brkht, 8GVC+9V6 District 11, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6263,blwr jmhwry slmy bh smt frwdgh,Tourist attraction,5,1,Tourist attraction,"blwr jmhwry slmy bh smt frwdgh, 6JX8+QV4, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6264,chshmh pwnh,Tourist attraction,5,1,Tourist attraction,"chshmh pwnh, 7FP4+QQ, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6265,drychh mSnw`y khwhsngy,Tourist attraction,5,1,Tourist attraction,"drychh mSnw`y khwhsngy, 7HG5+2R9, Mashhad, Iran",Mashhad
6266,Mashhad,,,,,"Mashhad, Razavi Khorasan Province, Iran",Mashhad
6267,Kuh Sangi,,,,,"Kuh Sangi, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6268,Mashhad,,,,,"Mashhad, Qazvin Province, Iran",Mashhad
6269,syhdsht,Tourist attraction,,,Tourist attraction,"syhdsht, 9GGV+PX2, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6270,mshhd,Tourist attraction,,,Tourist attraction,"mshhd, 7JW3+QP4, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6271,mydn azdy,Tourist attraction,,,Tourist attraction,"mydn azdy, 8G8Q+MG, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6272,Al,,,,,"Al, Razavi Khorasan Province, Iran",Mashhad
6273,blwrfrHzd,Tourist attraction,,,Tourist attraction,"blwrfrHzd, 8J9V+3JH, Mashhad, Iran",Mashhad
6274,Traditional Street Art,Tourist attraction,,,Tourist attraction,"mshhd,,, Hrm mThr,, Razavi Khorasan Province, Mashhad, 7JP9+6QV Traditional Street Art, Iran",Mashhad
6275,abnm bwstn mly,Tourist attraction,,,Tourist attraction,"Razavi Khorasan Province, Mashhad, bwstn, 7HQX+RWC abnm bwstn mly, Bagh Melli, Iran",Mashhad
6276,bymshkh khhnh,Tourist attraction,,,Tourist attraction,"bymshkh khhnh, 7JW4+VMP, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6277,drychh bwstn wHdt,Tourist attraction,,,Tourist attraction,"drychh bwstn wHdt, 7JMJ+PJG Jalaliyeh, Mashhad, Iran",Mashhad
6278,syt yrnshhr,Tourist attraction,,,Tourist attraction,"syt yrnshhr, 8M6F+QMM, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6279,tph Hj trb,Tourist attraction,,,Tourist attraction,"tph Hj trb, FG5P+H9C, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6280,bGh jwdmkhtry,Tourist attraction,,,Tourist attraction,"bGh jwdmkhtry, GG2H+XFJ, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6281,mzr`h gl mkhry,Tourist attraction,,,Tourist attraction,"mzr`h gl mkhry, CP7P+7PJ, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6282,mjtm` tfryHy mftH,Tourist attraction,,,Tourist attraction,"mjtm` tfryHy mftH, 9G52+V9V, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6283,bm khwhshr,Tourist attraction,,,Tourist attraction,"bm khwhshr, 7H3C+54, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6284,bm frmnyh,Tourist attraction,,,Tourist attraction,"bm frmnyh, 9C8P+9R8, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6285,tkht mjd,Tourist attraction,,,Tourist attraction,"tkht mjd, 6GP4+XG, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6286,drychh mSnw`y bwstn rm,Tourist attraction,,,Tourist attraction,"drychh mSnw`y bwstn rm, 8M5G+CJ7, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6287,abshr bG gyhshnsy mshhd,Tourist attraction,,,Tourist attraction,"Mashhad, Jomhoori Blvd, abshr bG gyhshnsy mshhd, Hd fSl chhrrh mqdm w mydn Gdyr, abshr, Mashhad Botanical Garden, Iran",Mashhad
6288,yurt haji nami,Tourist attraction,,,Tourist attraction,"Sarakhs, Mashhad - Sarakhs Rd, CXC4+888 yurt haji nami, Iran",Mashhad
6289,shwty w hchbkh swrn,Tourist attraction,,,Tourist attraction,"Razavi Khorasan Province, Mashhad, Amouzgar Blvd, No. plkh 79, shwty w hchbkh swrn, Iran",Mashhad
6290,b nbr mkhrbh myn dsht,Tourist attraction,,,Tourist attraction,"b nbr mkhrbh myn dsht, 7F3Q+F27, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6291,khwhhy .khlj,Tourist attraction,,,Tourist attraction,"khwhhy .khlj, 6HVJ+97, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6292,aq mshhd,Tourist attraction,,,Tourist attraction,"aq mshhd, 84XM+M8, Agh Mashhad, Mazandaran Province, Iran",Mashhad
6293,chhrh mydwn br ndry,Tourist attraction,,,Tourist attraction,"Razavi Khorasan Province, Mashhad, Qaranei Blvd, 8H4W+W8F chhrh mydwn br ndry, Iran",Mashhad
6294,twlyd gl w gyh trkh,Tourist attraction,,,Tourist attraction,"twlyd gl w gyh trkh, CFFJ+2V2, Mashhad, Razavi Khorasan Province, Iran",Mashhad
6295,Lendeh,,,,,"Lendeh, Kohgiluyeh and Boyer-Ahmad Province, Iran",Landeh
6296,Mehriz Old Cedar,Tourist attraction,4.3,60,Tourist attraction,"Yazd Province, Mehriz, Mehriz - Anar Expy, HFH7+7QM Mehriz Old Cedar, Iran",Yazd
6297,Traditional Persian Night,Tourist attraction,5,8,Tourist attraction,"Traditional Persian Night, W93C+QR3, Yazd, Yazd Province, Iran",Yazd
6298,tfrjgh bm tft Baam Taft,Tourist attraction,5,7,Tourist attraction,"tfrjgh bm tft Baam Taft, P5GH+Q3X, Taft, Yazd Province, Iran",Yazd
6299,Yazd desert,Tourist attraction,5,1,Tourist attraction,"Yazd, Nasr avenue, W8Q5+VFC Yazd desert, ghoran gate, Iran",Yazd
6300,Yazd,,,,,"Yazd, Yazd Province, Iran",Yazd
6301,Dowlat Abad Garden,Tourist attraction,4.5,2591,Tourist attraction,"Dowlat Abad Garden, W932+P47, Yazd, Yazd Province, Iran",Yazd
6302,Amir Chaghmagh Complex,Historical landmark,4.4,2591,"Historical landmark, Historical place museum, Tourist attraction","Amir Chaghmagh Complex, V9VC+923, Yazd, Yazd Province, Iran",Yazd
6303,Zoroastrian Fire Temple of Yazd,Parsi temple,4.5,2084,"Parsi temple, Historical place, Place of worship, Tourist attraction","Yazd Province, Yazd, Kashani Rd, No. khybn, V9JF+GGR Zoroastrian Fire Temple of Yazd, Iran",Yazd
6304,Jameh Mosque of Yazd,Mosque,4.6,2015,"Mosque, Tourist attraction","Yazd Province, Yazd, Masjed Jame' St, Jameh Mosque of Yazd, Iran",Yazd
6305,Alexander's Prison,Tourist attraction,4,1124,Tourist attraction,"Alexander's Prison, Yazd, Yazd Province, Iran",Yazd
6306,Zoroastrians Towers of Silence,Historical landmark,4.6,792,"Historical landmark, Historical place, Tourist attraction","Zoroastrians Towers of Silence, Yazd, Iran",Yazd
6307,Quran Gate,Tourist attraction,4.2,551,Tourist attraction,"Yazd Province, Yazd, drwzh qran, W8Q5+Q6J Quran Gate, Iran",Yazd
6308,"Yazd Water Museum, kolahdoozha home",Museum,4.3,425,"Museum, Tourist attraction","Yazd Province, Yazd, Qiyam, V9W9+294 Yazd Water Museum, kolahdoozha home, Iran",Yazd
6309,Clock Tower,Tourist attraction,4.1,212,Tourist attraction,"Yazd Province, Yazd, Mahdi, V9XC+HPH Clock Tower, Iran",Yazd
6310,Khan bath,Historical place,3.8,197,"Historical place, Tourist attraction","Khan bath, V9W7+8PG, Yazd, Yazd Province, Iran",Yazd
6311,The 7th of Teer Park,Park,4,183,"Park, Tourist attraction","The 7th of Teer Park, V95J+CXJ, Yazd, Yazd Province, Iran",Yazd
6312,Zoroastrians History and Culture Museum,Museum,4.7,176,"Museum, Tourist attraction","Zoroastrians History and Culture Museum, V9J8+PQ6, Yazd, Yazd Province, Iran",Yazd
6313,Historical context of Yazd,Tourist attraction,4.8,78,Tourist attraction,"Yazd Province, Yazd, Unnamed Road, W949+P4J Historical context of Yazd, Iran",Yazd
6314,Khan garden,Tourist attraction,4.3,57,Tourist attraction,"Khan garden, R7RW+GC5, Yazd, Yazd Province, Iran",Yazd
6315,Amir Chakhmagh Water Reservoir,Tourist attraction,4.5,57,Tourist attraction,"Amir Chakhmagh Water Reservoir, V9V9+QM4, Yazd, Yazd Province, Iran",Yazd
6316,Old City of Yazd,Tourist attraction,4.6,53,Tourist attraction,"Old City of Yazd, W92C+P59, Yazd, Yazd Province, Iran",Yazd
6317,Dar-e Anjir Wildlife Refuge,Wildlife refuge,4.2,53,"Wildlife refuge, National park, Tourist attraction","Dar-e Anjir Wildlife Refuge, 4M3W+WC4, Hoseynabad, Yazd Province, Iran",Yazd
6318,Yazd's Sabats,Tourist attraction,4.5,36,Tourist attraction,"Yazd's Sabats, V9W6+P7C, Yazd, Yazd Province, Iran",Yazd
6319,Narestaneh - Zoroastrian shrine,Tourist attraction,4.3,34,Tourist attraction,"Narestaneh - Zoroastrian shrine, 2GQ4+P4X, Dorbid, Yazd Province, Iran",Yazd
6320,mjmw`h zyrzmyny trykhy drwzh mhryz,Tourist attraction,4.7,26,Tourist attraction,"Yazd Province, Yazd, msjd furT, V9W9+H8J mjmw`h zyrzmyny trykhy drwzh mhryz, msjd furT,, Iran",Yazd
6321,Rozeh Mohamadieh Mosque,Mosque,4.3,24,"Mosque, Tourist attraction","Yazd Province, Yazd, Imam St, V9XC+4GJ Rozeh Mohamadieh Mosque, Iran",Yazd
6322,Jameh Mosque Of Taft,Mosque,4.4,17,"Mosque, Tourist attraction","Jameh Mosque Of Taft, P5RX+XF5, Taft, Yazd Province, Iran",Yazd
6323,Shah Tahmasb,Mosque,4.5,16,"Mosque, Tourist attraction","Yazd Province, Yazd, Seyed Gol-e-Sorkh, Shah Tahmasb, Iran",Yazd
6324,Khan square,Tourist attraction,4.6,16,Tourist attraction,"Yazd Province, Yazd, Qiyam, V9W7+GXV Khan square, Iran",Yazd
6325,drychh psb yzd,Tourist attraction,4.4,10,Tourist attraction,"Yazd, drwzh qran, X8WF+QPF drychh psb yzd, jdh khmp khwyr, Iran",Yazd
6326,khnh lryh,Tourist attraction,3.8,8,Tourist attraction,"khnh lryh, V9W4+XP9, Yazd, Iran",Yazd
6327,Ghaleh Kohneh Mosque,Mosque,4.5,8,"Mosque, Tourist attraction","Yazd Province, Yazd, Imam St, W92F+F5F Ghaleh Kohneh Mosque, Iran",Yazd
6328,mydn khsrw nwshyrwn,Tourist attraction,4.4,5,Tourist attraction,"mydn khsrw nwshyrwn, 54V2+HW, Meybod, Yazd Province, Iran",Yazd
6329,mydn wqt ls`t yzd,Tourist attraction,4.3,4,Tourist attraction,"mydn wqt ls`t yzd, W92C+M38, Yazd, Yazd Province, Iran",Yazd
6330,brj w brw,Tourist attraction,5,3,Tourist attraction,"brj w brw, W948+5HM, Yazd, Yazd Province, Iran",Yazd
6331,Shish Badgiri Ab Anbar,Tourist attraction,3.7,3,Tourist attraction,"Yazd Province, Yazd, drwzh qSb h, Shish Badgiri Ab Anbar, Iran",Yazd
6332,mosque temple atigh,Mosque,4.3,3,"Mosque, Tourist attraction","Yazd Province, Yazd, Emamzadeh Jafar Blvd, V9W5+9J3 mosque temple atigh, Iran",Yazd
6333,ab nbr ywzdrn,Tourist attraction,4.7,3,Tourist attraction,"ab nbr ywzdrn, W94C+5G4, Yazd, Yazd Province, Iran",Yazd
6334,rwd,Tourist attraction,3,2,Tourist attraction,"rwd, X8VF+HR, Yazd, Yazd Province, Iran",Yazd
6335,chykhnh fhdn,Tourist attraction,4.5,2,Tourist attraction,"chykhnh fhdn, W94C+C42, Yazd, Yazd Province, Iran",Yazd
6336,brj khbwtrkhnh shkhyb,Tourist attraction,3.5,2,Tourist attraction,"brj khbwtrkhnh shkhyb, HCJ4+4PM, Mehriz, Yazd Province, Iran",Yazd
6337,khnh nwb wkhyl ( khnh frhng w mfkhr),Tourist attraction,5,2,Tourist attraction,"khnh nwb wkhyl ( khnh frhng w mfkhr), W93C+R79, Yazd, Yazd Province, Iran",Yazd
6338,drychh prkh khwhstn,Tourist attraction,5,2,Tourist attraction,"Yazd, prkh khwhstn, yzd, shhrstn yzd, stn yzd,, R8P7+88W drychh prkh khwhstn, Iran",Yazd
6339,Tq gl,Tourist attraction,5,1,Tourist attraction,"Tq gl, W949+8JH, Yazd, Yazd Province, Iran",Yazd
6340,mjmw`h trykhy w zyr zmyny drwzh mhryz,Tourist attraction,5,1,Tourist attraction,"Yazd Province, Yazd, Imam St, W95H+QCH mjmw`h trykhy w zyr zmyny drwzh mhryz, Iran",Yazd
6341,khnh wzyry,Tourist attraction,5,1,Tourist attraction,"Yazd, Kooshk-e Now,yzd, stn yzd,, W929+XPV khnh wzyry, Iran",Yazd
6342,Hill Sar,Tourist attraction,5,1,Tourist attraction,"Hill Sar, W7RR+CFP, Shahediyeh, Yazd Province, Iran",Yazd
6343,tl `ysy bykhy,Tourist attraction,5,1,Tourist attraction,"tl `ysy bykhy, W7WX+42, Shahediyeh, Yazd Province, Iran",Yazd
6344,bzr nw,Tourist attraction,5,1,Tourist attraction,"bzr nw, W93C+8G4, Yazd, Yazd Province, Iran",Yazd
6345,tl chh grg,Tourist attraction,5,1,Tourist attraction,"tl chh grg, W7QQ+RJ, Shahediyeh, Yazd Province, Iran",Yazd
6346,syt prglydyng rdshyr,Tourist attraction,5,1,Tourist attraction,"syt prglydyng rdshyr, XF25+F4F, Yazd, Yazd Province, Iran",Yazd
6347,abnbr dwkhwr,Tourist attraction,5,1,Tourist attraction,"abnbr dwkhwr, W7XV+P9, Shahediyeh, Yazd Province, Iran",Yazd
6348,khmp khwyry Hrkht,Tourist attraction,5,1,Tourist attraction,"khmp khwyry Hrkht, XCQ6+P3, Yazd, Yazd Province, Iran",Yazd
6349,bny trykhy bnkh shhy yzd,Tourist attraction,4,1,Tourist attraction,"bny trykhy bnkh shhy yzd, V9W7+GPR, Yazd, Yazd Province, Iran",Yazd
6350,tymchh khjsth,Tourist attraction,5,1,Tourist attraction,"Yazd Province, Yazd, Khan Bazaar, V9W8+JWR tymchh khjsth, Iran",Yazd
6351,pl frdws,Tourist attraction,5,1,Tourist attraction,"pl frdws, W923+4GV, Yazd, Iran",Yazd
6352,Khaneh e Gorji khnh grjy,Tourist attraction,5,1,Tourist attraction,"Khaneh e Gorji khnh grjy, V9VF+X3P, Yazd, Yazd Province, Iran",Yazd
6353,drlHkhwmh yzd,Tourist attraction,2,1,Tourist attraction,"Yazd Province, Yazd, Mahdi, V9XC+HPH drlHkhwmh yzd, Iran",Yazd
6354,Yazd Province,,,,,"Yazd Province, Iran",Yazd
6355,Yazd,,,,,"Yazd, Yazd Province, Iran",Yazd
6356,Faizabad,,,,,"Faizabad, Yazd Province, Iran",Yazd
6357,Zoroastrian Fire Temple of Yazd,Tourist attraction,,,Tourist attraction,"Zoroastrian Fire Temple of Yazd, V9W4+XP9, Yazd, Yazd Province, Iran",Yazd
6358,Yazdabad,,,,,"Yazdabad, Isfahan Province, Iran",Yazd
6359,Under ground,Tourist attraction,,,Tourist attraction,"Under ground, V9W4+XP9, Yazd, Yazd Province, Iran",Yazd
6360,dq jmshyd abd,Tourist attraction,,,Tourist attraction,"dq jmshyd abd, VFQ9+P9, Yazd, Yazd Province, Iran",Yazd
6361,Mosallasi,Tourist attraction,,,Tourist attraction,"Yazd Province, Yazd, Haeri-e-Yazdi, V8VG+58F Mosallasi, Iran",Yazd
6362,ql`h Sdryh,Tourist attraction,,,Tourist attraction,"Yazd Province, Yazd, Prince Fazel Market, V9W9+PJ7 ql`h Sdryh, Iran",Yazd
6363,gmbh zrGwn,Tourist attraction,,,Tourist attraction,"gmbh zrGwn, W96W+5W, Yazd, Yazd Province, Iran",Yazd
6364,gwd dq,Tourist attraction,,,Tourist attraction,"gwd dq, WF9R+R4, Yazd, Yazd Province, Iran",Yazd
6365,khwshkh,Tourist attraction,,,Tourist attraction,"khwshkh, X74Q+FCG, Shahediyeh, Yazd Province, Iran",Yazd
6366,tl ykhchl,Tourist attraction,,,Tourist attraction,"tl ykhchl, VCW9+M6M, Yazd, Yazd Province, Iran",Yazd
6367,byt sm`yly,Tourist attraction,,,Tourist attraction,"Yazd Province, Yazd, Imam St, V9WC+R67 byt sm`yly, Iran",Yazd
6368,`mrt nwb,Tourist attraction,,,Tourist attraction,"`mrt nwb, V89Q+92J Khorramshah, Yazd, Yazd Province, Iran",Yazd
6369,Yazd Jerd,,,,,"Yazd Jerd, Lorestan Province, Iran",Yazd
6370,khwh khrzn,Tourist attraction,,,Tourist attraction,"khwh khrzn, VC32+F84 Akramieh, Yazd, Yazd Province, Iran",Yazd
6371,drh m`td h,Tourist attraction,,,Tourist attraction,"drh m`td h, R888+QP, Yazd, Yazd Province, Iran",Yazd
6372,gmbh mhr bhrmy,Tourist attraction,,,Tourist attraction,"gmbh mhr bhrmy, W95V+7Q, Yazd, Yazd Province, Iran",Yazd
6373,b nbr mlmyr,Tourist attraction,,,Tourist attraction,"b nbr mlmyr, W93G+4MF, Yazd, Yazd Province, Iran",Yazd
6374,tl syh,Tourist attraction,,,Tourist attraction,"tl syh, 5GGQ+C9, Dorbid, Yazd Province, Iran",Yazd
6375,`mrt shh `bsy,Tourist attraction,,,Tourist attraction,"`mrt shh `bsy, X74P+XC, Shahediyeh, Yazd Province, Iran",Yazd
6376,tl syh dhnw,Tourist attraction,,,Tourist attraction,"tl syh dhnw, RFC4+CQC, Yazd, Yazd Province, Iran",Yazd
6377,Golkar Payab,Tourist attraction,,,Tourist attraction,"Yazd, Kianpoor Alley, Basij Blv, V9QH+6MR Golkar Payab, Iran",Yazd
6378,ny sz,Tourist attraction,,,Tourist attraction,"ny sz, V9F9+8VM, Yazd, Yazd Province, Iran",Yazd
6379,khnh khrm abdy,Tourist attraction,,,Tourist attraction,"khnh khrm abdy, W938+3W9, Yazd, Yazd Province, Iran",Yazd
6380,chhwkh,Tourist attraction,,,Tourist attraction,"chhwkh, 4GXQ+P6, Dorbid, Yazd Province, Iran",Yazd
6381,Lotfi House,Tourist attraction,,,Tourist attraction,"Yazd, drwzh qSbh, mydn mrkhr, V9P9+6H3 Lotfi House, Iran",Yazd
6382,ab nbr mSly,Tourist attraction,,,Tourist attraction,"ab nbr mSly, V9X5+5R7, Yazd, Yazd Province, Iran",Yazd
6383,Chaar Sooq Cistern,Tourist attraction,,,Tourist attraction,"Chaar Sooq Cistern, V9W4+XP9, Yazd, Yazd Province, Iran",Yazd
6384,khwshkh adwkht,Tourist attraction,,,Tourist attraction,"khwshkh adwkht, X74P+XC, Shahediyeh, Yazd Province, Iran",Yazd
6385,khwshkh srbn,Tourist attraction,,,Tourist attraction,"khwshkh srbn, X76H+J89, Shahediyeh, Yazd Province, Iran",Yazd
